,Musicas,Palavras
828,e-doce-morrer-no-mar,Fez
829,e-doce-morrer-no-mar,sua
830,e-doce-morrer-no-mar,cama
831,e-doce-morrer-no-mar,de
832,e-doce-morrer-no-mar,noivo
833,e-doce-morrer-no-mar,No
834,e-doce-morrer-no-mar,colo
835,e-doce-morrer-no-mar,de
836,e-doce-morrer-no-mar,Iemanjá
837,e-doce-morrer-no-mar,É
838,e-doce-morrer-no-mar,doce
839,e-doce-morrer-no-mar,morrer
840,e-doce-morrer-no-mar,None
975,saudade-da-bahia,"Ai,"
976,saudade-da-bahia,se
977,saudade-da-bahia,eu
978,saudade-da-bahia,escutasse
979,saudade-da-bahia,o
980,saudade-da-bahia,que
981,saudade-da-bahia,mamãe
982,saudade-da-bahia,dizia
983,saudade-da-bahia,"""Bem,"
984,saudade-da-bahia,não
985,saudade-da-bahia,vá
986,saudade-da-bahia,deixar
987,saudade-da-bahia,a
988,saudade-da-bahia,sua
989,saudade-da-bahia,mãe
990,saudade-da-bahia,aflita
991,saudade-da-bahia,A
992,saudade-da-bahia,gente
993,saudade-da-bahia,faz
994,saudade-da-bahia,o
995,saudade-da-bahia,que
996,saudade-da-bahia,o
997,saudade-da-bahia,coração
998,saudade-da-bahia,dita
999,saudade-da-bahia,Mas
1000,saudade-da-bahia,esse
1001,saudade-da-bahia,mundo
1002,saudade-da-bahia,é
1003,saudade-da-bahia,feito
1004,saudade-da-bahia,de
1005,saudade-da-bahia,maldade
1006,saudade-da-bahia,e
1007,saudade-da-bahia,"ilusão"""
1008,saudade-da-bahia,"Ai,"
1009,saudade-da-bahia,se
1010,saudade-da-bahia,eu
1011,saudade-da-bahia,escutasse
1012,saudade-da-bahia,hoje
1013,saudade-da-bahia,não
1014,saudade-da-bahia,sofria
1015,saudade-da-bahia,"Ai,"
1016,saudade-da-bahia,esta
1017,saudade-da-bahia,saudade
1018,saudade-da-bahia,dentro
1019,saudade-da-bahia,do
1020,saudade-da-bahia,meu
1021,saudade-da-bahia,peito
1022,saudade-da-bahia,"Ai,"
1023,saudade-da-bahia,se
1024,saudade-da-bahia,ter
1025,saudade-da-bahia,saudade
1026,saudade-da-bahia,é
1027,saudade-da-bahia,ter
1028,saudade-da-bahia,algum
1029,saudade-da-bahia,defeito
1030,saudade-da-bahia,Eu
1031,saudade-da-bahia,pelo
1032,saudade-da-bahia,"menos,"
1033,saudade-da-bahia,mereço
1034,saudade-da-bahia,o
1035,saudade-da-bahia,direito
1036,saudade-da-bahia,De
1037,saudade-da-bahia,ter
1038,saudade-da-bahia,alguém
1039,saudade-da-bahia,com
1040,saudade-da-bahia,quem
1041,saudade-da-bahia,eu
1042,saudade-da-bahia,possa
1043,saudade-da-bahia,me
1044,saudade-da-bahia,confessar
1045,saudade-da-bahia,Ponha-se
1046,saudade-da-bahia,no
1047,saudade-da-bahia,meu
1048,saudade-da-bahia,lugar
1049,saudade-da-bahia,E
1050,saudade-da-bahia,veja
1051,saudade-da-bahia,como
1052,saudade-da-bahia,sofre
1053,saudade-da-bahia,um
1054,saudade-da-bahia,homem
1055,saudade-da-bahia,infeliz
1056,saudade-da-bahia,Que
1057,saudade-da-bahia,teve
1058,saudade-da-bahia,que
1059,saudade-da-bahia,desabafar
1060,saudade-da-bahia,Dizendo
1061,saudade-da-bahia,a
1062,saudade-da-bahia,todo
1063,saudade-da-bahia,mundo
1064,saudade-da-bahia,o
1065,saudade-da-bahia,que
1066,saudade-da-bahia,ninguém
1067,saudade-da-bahia,diz
1068,saudade-da-bahia,Vejam
1069,saudade-da-bahia,que
1070,saudade-da-bahia,situação
1071,saudade-da-bahia,E
1072,saudade-da-bahia,vejam
1073,saudade-da-bahia,como
1074,saudade-da-bahia,sofre
1075,saudade-da-bahia,um
1076,saudade-da-bahia,pobre
1077,saudade-da-bahia,coração
1078,saudade-da-bahia,Pobre
1079,saudade-da-bahia,de
1080,saudade-da-bahia,quem
1081,saudade-da-bahia,acredita
1082,saudade-da-bahia,Na
1083,saudade-da-bahia,glória
1084,saudade-da-bahia,e
1085,saudade-da-bahia,no
1086,saudade-da-bahia,dinheiro
1087,saudade-da-bahia,para
1088,saudade-da-bahia,ser
1089,saudade-da-bahia,feliz
1090,saudade-da-bahia,None
1170,o-bem-do-mar,Um
1171,o-bem-do-mar,bem
1172,o-bem-do-mar,na
1173,o-bem-do-mar,"terra,"
1174,o-bem-do-mar,um
1175,o-bem-do-mar,bem
1176,o-bem-do-mar,no
1177,o-bem-do-mar,mar
1178,o-bem-do-mar,O
1179,o-bem-do-mar,bem
1180,o-bem-do-mar,de
1181,o-bem-do-mar,terra
1182,o-bem-do-mar,é
1183,o-bem-do-mar,aquela
1184,o-bem-do-mar,que
1185,o-bem-do-mar,chora
1186,o-bem-do-mar,Mas
1187,o-bem-do-mar,faz
1188,o-bem-do-mar,que
1189,o-bem-do-mar,não
1190,o-bem-do-mar,chora
1191,o-bem-do-mar,quando
1192,o-bem-do-mar,a
1193,o-bem-do-mar,gente
1194,o-bem-do-mar,sai
1195,o-bem-do-mar,O
1196,o-bem-do-mar,bem
1197,o-bem-do-mar,do
1198,o-bem-do-mar,mar
1199,o-bem-do-mar,é
1200,o-bem-do-mar,o
1201,o-bem-do-mar,"mar,"
1202,o-bem-do-mar,é
1203,o-bem-do-mar,o
1204,o-bem-do-mar,mar
1205,o-bem-do-mar,Que
1206,o-bem-do-mar,carrega
1207,o-bem-do-mar,com
1208,o-bem-do-mar,a
1209,o-bem-do-mar,gente
1210,o-bem-do-mar,None
1365,quem-vem-pra-beira-do-mar,Nunca
1366,quem-vem-pra-beira-do-mar,mais
1367,quem-vem-pra-beira-do-mar,quer
1368,quem-vem-pra-beira-do-mar,"voltar,"
1369,quem-vem-pra-beira-do-mar,ai
1370,quem-vem-pra-beira-do-mar,Quem
1371,quem-vem-pra-beira-do-mar,vem
1372,quem-vem-pra-beira-do-mar,pra
1373,quem-vem-pra-beira-do-mar,beira
1374,quem-vem-pra-beira-do-mar,do
1375,quem-vem-pra-beira-do-mar,"mar,"
1376,quem-vem-pra-beira-do-mar,ai
1377,quem-vem-pra-beira-do-mar,Nunca
1378,quem-vem-pra-beira-do-mar,mais
1379,quem-vem-pra-beira-do-mar,quer
1380,quem-vem-pra-beira-do-mar,voltar
1381,quem-vem-pra-beira-do-mar,E
1382,quem-vem-pra-beira-do-mar,todo
1383,quem-vem-pra-beira-do-mar,caminho
